name,latitude,longitude,country_code,country_name,osm_id,osm_type,data_source
Dog Park 1037193558,-33.4564548,-70.6575529,CL,Chile,1037193558,way,OpenStreetMap
Dog Park 1148094075,-33.4368046,-70.5560704,CL,Chile,1148094075,way,OpenStreetMap
Dog Park 11606884330,-33.428153,-70.5697652,CL,Chile,11606884330,node,OpenStreetMap
Dog Park 1193883206,-33.4518766,-70.6495582,CL,Chile,1193883206,way,OpenStreetMap
Dog Park 12079228627,-33.4378085,-70.5773657,CL,Chile,12079228627,node,OpenStreetMap
Dog Park 12079228628,-33.4557468,-70.5803597,CL,Chile,12079228628,node,OpenStreetMap
Dog Park 12079228629,-33.436648,-70.6004333,CL,Chile,12079228629,node,OpenStreetMap
Dog Park 12277819049,-33.0116473,-71.5447832,CL,Chile,12277819049,node,OpenStreetMap
Dog Park 1234314730,-33.3991655,-70.566139,CL,Chile,1234314730,way,OpenStreetMap
Dog Park 1285236323,-33.4657666,-70.6233913,CL,Chile,1285236323,way,OpenStreetMap
Dog Park 1299103298,-33.4488592,-70.6166472,CL,Chile,1299103298,way,OpenStreetMap
Dog Park 13622964148,-33.0127008,-71.2596497,CL,Chile,13622964148,node,OpenStreetMap
Dog Park 1453326909,-33.4238793,-70.5263446,CL,Chile,1453326909,way,OpenStreetMap
Dog Park 521237789,-33.4117131,-70.6193434,CL,Chile,521237789,way,OpenStreetMap
Dog Park 868479775,-33.453273,-70.6591698,CL,Chile,868479775,way,OpenStreetMap
Dog Park 880601050,-23.6311373,-70.3965641,CL,Chile,880601050,way,OpenStreetMap
Dog Park 887880032,-33.454206,-70.6282012,CL,Chile,887880032,way,OpenStreetMap
Dog Park 9804380818,-33.012602,-71.2596801,CL,Chile,9804380818,node,OpenStreetMap
Espacio Canino Municipal,-33.3485265,-70.7363061,CL,Chile,396961467,way,OpenStreetMap
Parque Bellota,-33.2069573,-70.7279714,CL,Chile,1184776903,way,OpenStreetMap
Parque Canino,-33.4031027,-70.6020622,CL,Chile,1163782626,way,OpenStreetMap
Parque Canino,-33.597281,-70.8975306,CL,Chile,1182789999,way,OpenStreetMap
Parque Canino,-33.4136908,-70.7291579,CL,Chile,11432455449,node,OpenStreetMap
Parque Canino,-33.4168136,-70.6192564,CL,Chile,12783940842,node,OpenStreetMap
Parque Canino,-33.4633769,-70.607473,CL,Chile,12963824687,node,OpenStreetMap
Parque Canino Montegrande,-33.4044371,-70.5471799,CL,Chile,12147127161,node,OpenStreetMap
Parque Canino Villa El Esfuerzo,-33.5689193,-70.6852956,CL,Chile,1157814429,way,OpenStreetMap
Paseo Recreativo Canino,-33.3570614,-70.7287036,CL,Chile,974144032,way,OpenStreetMap
Plaza Canina,-33.4135108,-70.6965417,CL,Chile,1100975350,way,OpenStreetMap
Plaza de Mascotas,-33.3639242,-70.6781819,CL,Chile,5400188577,node,OpenStreetMap
Zona Canina,-33.4416022,-70.6116253,CL,Chile,1290130547,way,OpenStreetMap
Zona Recreativa Canina,-33.4487183,-70.6365137,CL,Chile,1179893104,way,OpenStreetMap
Zona Recreativa Canina,-33.4527317,-70.6546563,CL,Chile,1183780472,way,OpenStreetMap
Zona Recreativa Canina,-33.4410103,-70.6663325,CL,Chile,8915402299,node,OpenStreetMap
Zona Recreativa Canina,-33.4762581,-70.6685469,CL,Chile,11179720962,node,OpenStreetMap
Dog Park 1031986196,22.20718,113.5482946,CN,China,1031986196,way,OpenStreetMap
Dog Park 11301203124,33.9317624,118.2574019,CN,China,11301203124,node,OpenStreetMap
Dog Park 13673861175,39.8851214,116.5546942,CN,China,13673861175,node,OpenStreetMap
Dog Park 13673861176,39.8856132,116.5546203,CN,China,13673861176,node,OpenStreetMap
Dog Park 13694857664,39.8487162,116.6938754,CN,China,13694857664,node,OpenStreetMap
Dog Park 1425997073,22.7411003,114.2709246,CN,China,1425997073,way,OpenStreetMap
Dog Park 1429518265,22.5867763,114.1398389,CN,China,1429518265,way,OpenStreetMap
Dog Park 1458494827,22.6243163,114.1878147,CN,China,1458494827,way,OpenStreetMap
Dog Park 1486270876,22.6545186,114.2107696,CN,China,1486270876,way,OpenStreetMap
Dog Park 1489199446,31.121474,121.4679039,CN,China,1489199446,way,OpenStreetMap
Dog Park 1501077927,22.5772474,114.1138103,CN,China,1501077927,way,OpenStreetMap
Dog Park 206824162,22.2048365,113.5608625,CN,China,206824162,way,OpenStreetMap
Dog Park 239700054,22.6988857,114.2106107,CN,China,239700054,way,OpenStreetMap
Dog Park 310640274,22.1593613,113.5618133,CN,China,310640274,way,OpenStreetMap
Dog Park 524816939,22.208461,113.5571513,CN,China,524816939,way,OpenStreetMap
Dog Park 544341874,22.2005748,113.5544552,CN,China,544341874,way,OpenStreetMap
Dog Park 563389896,22.2134048,113.5549395,CN,China,563389896,way,OpenStreetMap
Dog Park 790622896,22.2083376,113.5420282,CN,China,790622896,way,OpenStreetMap
Dog Park 874128843,22.1625882,113.5521621,CN,China,874128843,way,OpenStreetMap
Dog Park 874131011,22.2134772,113.5368336,CN,China,874131011,way,OpenStreetMap
Dog Park 977112056,22.6212637,114.4030292,CN,China,977112056,way,OpenStreetMap
Links Dog Park,31.2312115,121.7572142,CN,China,646768619,way,OpenStreetMap
云曦萌宠绿地小游园,22.5959265,113.8993525,CN,China,1425616099,way,OpenStreetMap
大型犬游玩区,22.1173277,113.3555514,CN,China,1462981070,way,OpenStreetMap
宝贝宠物,28.4532327,119.8967894,CN,China,334646764,way,OpenStreetMap
小型犬游玩区,22.1174065,113.3554338,CN,China,1462981069,way,OpenStreetMap
时光园宠物生活馆,28.6636498,115.8769491,CN,China,1435729864,way,OpenStreetMap
梵旅宠物乐园,22.7739315,108.4201426,CN,China,1487741981,way,OpenStreetMap
毛茸茸乐园,30.4460801,104.0613433,CN,China,1473338456,way,OpenStreetMap
狗GO乐园,31.1864307,121.4694094,CN,China,1425258429,way,OpenStreetMap
翻斗宠物乐园,28.7257286,115.8389447,CN,China,1413117851,way,OpenStreetMap
翻斗宠物乐园,28.7257847,115.8386462,CN,China,1413117852,way,OpenStreetMap
萌宠乐园,42.7559576,129.3818285,CN,China,1414250486,way,OpenStreetMap
萌宠乐园,23.1341081,113.318999,CN,China,6753327543,node,OpenStreetMap
萌宠社区,42.1027623,127.5080601,CN,China,1092500658,way,OpenStreetMap
金湾宠物公园,22.1380435,113.3533211,CN,China,1365659009,way,OpenStreetMap
Complejo Canino MUNDOG,7.0567539,-73.1118838,CO,Colombia,11191726703,node,OpenStreetMap
Dog Park 1000083348,3.3450432,-76.519694,CO,Colombia,1000083348,way,OpenStreetMap
Dog Park 1014114983,6.1296252,-74.8335383,CO,Colombia,1014114983,way,OpenStreetMap
Dog Park 1152820754,11.0074829,-74.8397795,CO,Colombia,1152820754,way,OpenStreetMap
Dog Park 1175215752,4.6645992,-74.0534804,CO,Colombia,1175215752,way,OpenStreetMap
Dog Park 12132401210,6.1539499,-75.6051047,CO,Colombia,12132401210,node,OpenStreetMap
Dog Park 1218651471,6.2583198,-75.5540206,CO,Colombia,1218651471,way,OpenStreetMap
Dog Park 12290966451,4.6111828,-74.2172608,CO,Colombia,12290966451,node,OpenStreetMap
Dog Park 1250981099,4.5354245,-75.6867495,CO,Colombia,1250981099,way,OpenStreetMap
Dog Park 1250981101,4.5145423,-75.6582861,CO,Colombia,1250981101,way,OpenStreetMap
Dog Park 1286712890,4.6063171,-74.1055123,CO,Colombia,1286712890,way,OpenStreetMap
Dog Park 13067703604,7.0611506,-73.0954235,CO,Colombia,13067703604,node,OpenStreetMap
Dog Park 1313590694,4.9797176,-73.9601353,CO,Colombia,1313590694,way,OpenStreetMap
Dog Park 1329256926,4.595529,-74.2213641,CO,Colombia,1329256926,way,OpenStreetMap
Dog Park 1333947197,4.5543484,-74.2276652,CO,Colombia,1333947197,way,OpenStreetMap
Dog Park 1388107813,6.849639,-73.0525481,CO,Colombia,1388107813,way,OpenStreetMap
Dog Park 1417604213,3.3598931,-76.5088299,CO,Colombia,1417604213,way,OpenStreetMap
Dog Park 1420296533,4.5422743,-75.7067323,CO,Colombia,1420296533,way,OpenStreetMap
Dog Park 1452387823,4.827678,-75.6748676,CO,Colombia,1452387823,way,OpenStreetMap
Dog Park 305039580,7.9136393,-72.489026,CO,Colombia,305039580,way,OpenStreetMap
Dog Park 310096437,7.8630376,-72.5018079,CO,Colombia,310096437,way,OpenStreetMap
Dog Park 5138924243,4.619958,-74.1143735,CO,Colombia,5138924243,node,OpenStreetMap
Dog Park 5241878765,4.8017074,-75.7569779,CO,Colombia,5241878765,node,OpenStreetMap
Dog Park 5241878766,4.8012583,-75.7572663,CO,Colombia,5241878766,node,OpenStreetMap
Dog Park 635047914,5.531396,-74.1038032,CO,Colombia,635047914,way,OpenStreetMap
Dog Park 6355842902,4.7512021,-74.0574391,CO,Colombia,6355842902,node,OpenStreetMap
Dog Park 7034401032,4.7510705,-74.0574693,CO,Colombia,7034401032,node,OpenStreetMap
Dog Park 7034569128,4.7562406,-74.0627142,CO,Colombia,7034569128,node,OpenStreetMap
Dog Park 7034569129,4.7564189,-74.0634058,CO,Colombia,7034569129,node,OpenStreetMap
Dog Park 7034569158,4.7543074,-74.0638775,CO,Colombia,7034569158,node,OpenStreetMap
Dog Park 7034569159,4.7546361,-74.06251,CO,Colombia,7034569159,node,OpenStreetMap
Dog Park 7073148391,4.7468892,-74.053293,CO,Colombia,7073148391,node,OpenStreetMap
Dog Park 717034324,11.2272561,-74.2057682,CO,Colombia,717034324,way,OpenStreetMap
Dog Park 7352018624,6.201458,-75.6013,CO,Colombia,7352018624,node,OpenStreetMap
Dog Park 7489660077,4.7466286,-74.0546936,CO,Colombia,7489660077,node,OpenStreetMap
Dog Park 7489660078,4.7468296,-74.0549307,CO,Colombia,7489660078,node,OpenStreetMap
Dog Park 7489660079,4.7461136,-74.0541361,CO,Colombia,7489660079,node,OpenStreetMap
Dog Park 7489660080,4.7465351,-74.05406,CO,Colombia,7489660080,node,OpenStreetMap
Dog Park 7489660081,4.7461348,-74.0549625,CO,Colombia,7489660081,node,OpenStreetMap
Dog Park 7489660159,4.7459806,-74.0542995,CO,Colombia,7489660159,node,OpenStreetMap
Dog Park 7489660160,4.7461393,-74.0544411,CO,Colombia,7489660160,node,OpenStreetMap
Dog Park 7489660161,4.746104,-74.0545544,CO,Colombia,7489660161,node,OpenStreetMap
Dog Park 7489660175,4.7464733,-74.0541611,CO,Colombia,7489660175,node,OpenStreetMap
Dog Park 7489660176,4.7465775,-74.05444,CO,Colombia,7489660176,node,OpenStreetMap
Dog Park 7490858173,4.7466002,-74.0498907,CO,Colombia,7490858173,node,OpenStreetMap
Dog Park 7490858174,4.7465886,-74.0498143,CO,Colombia,7490858174,node,OpenStreetMap
Dog Park 7490858175,4.7472425,-74.049437,CO,Colombia,7490858175,node,OpenStreetMap
Dog Park 7490858176,4.7473925,-74.0490797,CO,Colombia,7490858176,node,OpenStreetMap
Dog Park 7490858177,4.7464448,-74.0484254,CO,Colombia,7490858177,node,OpenStreetMap
Dog Park 7490858178,4.7466971,-74.0484099,CO,Colombia,7490858178,node,OpenStreetMap
Dog Park 7516415776,4.6199933,-74.1245624,CO,Colombia,7516415776,node,OpenStreetMap
Dog Park 7516440403,4.6195866,-74.1244269,CO,Colombia,7516440403,node,OpenStreetMap
Dog Park 752101324,4.7525777,-74.0563242,CO,Colombia,752101324,way,OpenStreetMap
Dog Park 752102709,4.7512414,-74.0541085,CO,Colombia,752102709,way,OpenStreetMap
Dog Park 752109892,4.7430715,-74.0595656,CO,Colombia,752109892,way,OpenStreetMap
Dog Park 7552751836,4.7468269,-74.0531779,CO,Colombia,7552751836,node,OpenStreetMap
Dog Park 7552751877,4.7472276,-74.0524338,CO,Colombia,7552751877,node,OpenStreetMap
Dog Park 7552751878,4.7470418,-74.0524477,CO,Colombia,7552751878,node,OpenStreetMap
Dog Park 7552751879,4.7470142,-74.0527573,CO,Colombia,7552751879,node,OpenStreetMap
Dog Park 7552874591,4.6018907,-74.130502,CO,Colombia,7552874591,node,OpenStreetMap
Dog Park 7552874592,4.6024516,-74.1304156,CO,Colombia,7552874592,node,OpenStreetMap
Dog Park 7552874593,4.6025726,-74.1307074,CO,Colombia,7552874593,node,OpenStreetMap
Dog Park 7552876963,4.6213523,-74.1243694,CO,Colombia,7552876963,node,OpenStreetMap
Dog Park 7556338527,4.6062201,-74.129685,CO,Colombia,7556338527,node,OpenStreetMap
Dog Park 774848042,7.8226363,-72.4647369,CO,Colombia,774848042,way,OpenStreetMap
Dog Park 7928939232,4.7470741,-74.0532514,CO,Colombia,7928939232,node,OpenStreetMap
Dog Park 945558865,4.7079263,-74.1132017,CO,Colombia,945558865,way,OpenStreetMap
Dog Park 987446536,5.6065009,-73.8206651,CO,Colombia,987446536,way,OpenStreetMap
Entrada Trasera,1.6219299,-75.6020017,CO,Colombia,624254128,way,OpenStreetMap
Frente a La Normal,5.2173348,-73.5944513,CO,Colombia,11639970889,node,OpenStreetMap
Ladrido perros,4.5733667,-74.0832943,CO,Colombia,13583984765,node,OpenStreetMap
Parque Cancha Villavicencio,4.8121771,-75.6813011,CO,Colombia,1452387828,way,OpenStreetMap
Parque Canino,6.3295516,-75.5683073,CO,Colombia,522696131,way,OpenStreetMap
Parque Canino Alameda Central,4.6100158,-74.2221363,CO,Colombia,550965977,way,OpenStreetMap
Parque Canino El Sabueso,4.1091086,-73.6353888,CO,Colombia,1386321374,way,OpenStreetMap
Parque Canino Nuevo Salitre,4.6697883,-74.1144408,CO,Colombia,981473329,way,OpenStreetMap
Parque Canino Victoria,4.6080659,-74.216685,CO,Colombia,571816489,way,OpenStreetMap
Parque Mi Mascota,4.7026779,-74.2335248,CO,Colombia,1224900458,way,OpenStreetMap
Parque de Mascotas,11.0194855,-74.7923053,CO,Colombia,907109762,way,OpenStreetMap
Parque de las masacotas,6.2790675,-75.5921887,CO,Colombia,9121162293,node,OpenStreetMap
Parque el mirador,6.2510817,-75.5384102,CO,Colombia,12057552369,node,OpenStreetMap
Parque los naranjos,6.1979227,-75.5607909,CO,Colombia,1280036926,way,OpenStreetMap
Parque para Mascotas,4.7977579,-75.7547523,CO,Colombia,627396844,way,OpenStreetMap
Parque para perros parque natura,3.2607039,-76.5569836,CO,Colombia,12081048310,node,OpenStreetMap
Parque principal,8.0411367,-72.8676642,CO,Colombia,996111413,way,OpenStreetMap
Ayarco PETS,9.9137064,-84.0149193,CR,Costa Rica,1432103553,way,OpenStreetMap
Dog Park 1053103720,9.9327661,-84.1811635,CR,Costa Rica,1053103720,way,OpenStreetMap
Dog Park 1067766439,9.9701856,-84.2446719,CR,Costa Rica,1067766439,way,OpenStreetMap
Dog Park 1095039854,9.9997762,-84.1995554,CR,Costa Rica,1095039854,way,OpenStreetMap
Dog Park 1208519142,9.9185211,-84.2431337,CR,Costa Rica,1208519142,way,OpenStreetMap
Dog Park 1232031063,9.9545467,-84.2268001,CR,Costa Rica,1232031063,way,OpenStreetMap
Dog Park 12584404965,9.9252683,-84.1281168,CR,Costa Rica,12584404965,node,OpenStreetMap
Dog Park 1268305951,9.9728346,-84.1300183,CR,Costa Rica,1268305951,way,OpenStreetMap
Dog Park 1314718800,9.8652563,-83.8918733,CR,Costa Rica,1314718800,way,OpenStreetMap
Dog Park 1359521743,9.9284737,-84.1312337,CR,Costa Rica,1359521743,way,OpenStreetMap
Dog Park 1413995491,9.9942634,-84.1320783,CR,Costa Rica,1413995491,way,OpenStreetMap
Dog Park 1435206104,9.9549365,-84.2040439,CR,Costa Rica,1435206104,way,OpenStreetMap
Dog Park 1491872224,9.8747128,-83.906583,CR,Costa Rica,1491872224,way,OpenStreetMap
Dog Park 457368842,9.9300237,-84.0368798,CR,Costa Rica,457368842,way,OpenStreetMap
Dog Park 457369847,9.9231395,-84.0249729,CR,Costa Rica,457369847,way,OpenStreetMap
Dog Park 463529449,10.0041225,-84.1222491,CR,Costa Rica,463529449,way,OpenStreetMap
Dog Park 6389761869,9.9421145,-84.1872254,CR,Costa Rica,6389761869,node,OpenStreetMap
Parque Boa,9.9345712,-84.1405423,CR,Costa Rica,889328846,way,OpenStreetMap
Parque Canino,9.8652757,-83.8918718,CR,Costa Rica,12177542922,node,OpenStreetMap
Parque Canino Paseo Metrópoli,9.8672171,-83.9403741,CR,Costa Rica,966007125,way,OpenStreetMap
Parque Canino San Pablo,9.9999185,-84.0916859,CR,Costa Rica,603142896,way,OpenStreetMap
Parque Municipal Canino,9.9274245,-84.1021162,CR,Costa Rica,5959800258,node,OpenStreetMap
Parque de Perros,9.9170224,-84.0391802,CR,Costa Rica,449329208,way,OpenStreetMap
Parque de Perros Canela,10.0108649,-84.2042986,CR,Costa Rica,1025612357,way,OpenStreetMap
Parque de Perros San Rafael,9.9699628,-84.228187,CR,Costa Rica,1178505309,way,OpenStreetMap
Parque de perros,9.9077654,-84.0315951,CR,Costa Rica,5959800257,node,OpenStreetMap
Parque de perros Rosalinda,9.9209919,-84.1479437,CR,Costa Rica,931894560,way,OpenStreetMap
Parque para Mascotas,9.9139559,-84.0150218,CR,Costa Rica,13175770693,node,OpenStreetMap
Parque para Perros,9.9051826,-84.0221923,CR,Costa Rica,5959800256,node,OpenStreetMap
Parque para Perros San Nicolás,9.8793845,-83.9391568,CR,Costa Rica,1188367155,way,OpenStreetMap
Parque para mascotas Khaya,9.9194716,-84.0236822,CR,Costa Rica,1408903879,way,OpenStreetMap
Parque para perros,9.9069027,-83.9795899,CR,Costa Rica,5959800254,node,OpenStreetMap
Parque para perros,9.8870147,-84.0549627,CR,Costa Rica,5959800255,node,OpenStreetMap
Parque para perros  Buenaventura,9.9340451,-84.137253,CR,Costa Rica,1390268820,way,OpenStreetMap
Pets Market,9.9855728,-84.1108741,CR,Costa Rica,222237096,way,OpenStreetMap
Entrenamiento Canino,23.1022305,-82.3994211,CU,Cuba,991000265,way,OpenStreetMap
Dog Park 10795513514,35.1459913,33.3616811,CY,Cyprus,10795513514,node,OpenStreetMap
Dog Park 1106502726,35.1540085,33.3536999,CY,Cyprus,1106502726,way,OpenStreetMap
Dog Park 11211940878,34.6875206,33.0600341,CY,Cyprus,11211940878,node,OpenStreetMap
Dog Park 13438450381,34.7215704,33.0419892,CY,Cyprus,13438450381,node,OpenStreetMap
Dog Park 13654436501,34.687784,33.0373535,CY,Cyprus,13654436501,node,OpenStreetMap
Dog Park Akadimias,35.1593234,33.3792142,CY,Cyprus,1108945028,way,OpenStreetMap
Dog’s Beach,34.706525,33.2198115,CY,Cyprus,10146735094,node,OpenStreetMap
Dog’s Beach,34.8725502,33.6373496,CY,Cyprus,10146740057,node,OpenStreetMap
Dog’s Beach,35.0621793,34.0066218,CY,Cyprus,10146755883,node,OpenStreetMap
Dog’s Beach,35.1852791,32.684882,CY,Cyprus,10146759786,node,OpenStreetMap
Dog’s Beach,34.7255876,32.4646021,CY,Cyprus,10146786968,node,OpenStreetMap
Enstikto Dog Park & Agility Center,35.0866647,33.3116783,CY,Cyprus,10146700320,node,OpenStreetMap
Germasogia Dog Park,34.7061343,33.0893858,CY,Cyprus,10146711803,node,OpenStreetMap
Lakatamia Dog Park,35.1255487,33.3100943,CY,Cyprus,10146754810,node,OpenStreetMap
Larnaca Dog Park,34.8966089,33.6370345,CY,Cyprus,1127319177,way,OpenStreetMap
Limassol Municipal Dog Park,34.6715688,32.9898165,CY,Cyprus,10146677388,node,OpenStreetMap
Pedegree Dog Park,35.155329,33.4154528,CY,Cyprus,1365292295,way,OpenStreetMap
Prolimnos Dog’s Beach,34.6576718,32.6485784,CY,Cyprus,10146694589,node,OpenStreetMap
AVZO ČR SLUŽEBNÍ KYNOLOGIE 2,49.6617449,18.3438009,CZ,Czechia,224280318,way,OpenStreetMap
"Abterra, výcvik psů",49.6505709,18.2874624,CZ,Czechia,783303948,way,OpenStreetMap
Agility,50.0719444,14.568288,CZ,Czechia,915545584,way,OpenStreetMap
Agility park Podolské nábřeží,50.0556513,14.4192278,CZ,Czechia,1272731452,way,OpenStreetMap
Agility park Pražská,50.0566929,14.5225923,CZ,Czechia,1155391099,way,OpenStreetMap
Agility park dog,49.8187054,18.3380424,CZ,Czechia,706560000,way,OpenStreetMap
Agility park pro psy,50.061194,14.4973558,CZ,Czechia,992057770,way,OpenStreetMap
Agility psí park,49.6725579,14.000872,CZ,Czechia,12736724670,node,OpenStreetMap
Borova tlapka - kynologické centrum,50.1967442,15.8709231,CZ,Czechia,666197187,way,OpenStreetMap
Cviciste psu koira.cz / Dog School,49.8820449,18.2890627,CZ,Czechia,91642373,way,OpenStreetMap
Cvičiště Přelouč - Slavíkovy Ostrovy,50.0481689,15.5594411,CZ,Czechia,606176492,way,OpenStreetMap
Cvičiště ZKO143 Podhorka,49.8980492,16.4602375,CZ,Czechia,606752269,way,OpenStreetMap
Cvičiště pro psy,50.2402692,17.2052313,CZ,Czechia,293912834,way,OpenStreetMap
Cvičiště pro psy,50.7875667,15.0598351,CZ,Czechia,1147325978,way,OpenStreetMap
Cvičiště psů,49.260836,16.4448289,CZ,Czechia,1465320446,way,OpenStreetMap
Cvičák - ZKO Veselí nad Lužnicí,49.1939639,14.7050356,CZ,Czechia,864359219,way,OpenStreetMap
Cvičák Mochov,50.1329465,14.7849118,CZ,Czechia,8984853260,node,OpenStreetMap
Dog Park 1009372425,49.0883432,16.8849626,CZ,Czechia,1009372425,way,OpenStreetMap
Dog Park 1011527247,50.0071157,14.3408332,CZ,Czechia,1011527247,way,OpenStreetMap
Dog Park 10118253748,50.079763,12.3726483,CZ,Czechia,10118253748,node,OpenStreetMap
Dog Park 1012745992,49.1510055,16.6657929,CZ,Czechia,1012745992,way,OpenStreetMap
Dog Park 1026770655,50.0968182,14.4266986,CZ,Czechia,1026770655,way,OpenStreetMap
Dog Park 1029595355,49.730744,13.3832218,CZ,Czechia,1029595355,way,OpenStreetMap
Dog Park 1029609054,49.7711918,13.3678084,CZ,Czechia,1029609054,way,OpenStreetMap
Dog Park 1033784264,50.1346863,14.7366673,CZ,Czechia,1033784264,way,OpenStreetMap
Dog Park 1035982490,49.7771013,13.3571567,CZ,Czechia,1035982490,way,OpenStreetMap
Dog Park 1037919496,50.1452581,15.1325872,CZ,Czechia,1037919496,way,OpenStreetMap
Dog Park 1050255939,50.1653912,15.0927675,CZ,Czechia,1050255939,way,OpenStreetMap
Dog Park 1068559697,49.9200409,14.2214437,CZ,Czechia,1068559697,way,OpenStreetMap
Dog Park 1068847849,49.9562397,17.8874414,CZ,Czechia,1068847849,way,OpenStreetMap
Dog Park 10702046277,50.0889731,17.7213043,CZ,Czechia,10702046277,node,OpenStreetMap
Dog Park 10803082190,49.4198218,17.9647445,CZ,Czechia,10803082190,node,OpenStreetMap
Dog Park 10834297620,49.2023437,16.6561224,CZ,Czechia,10834297620,node,OpenStreetMap
Dog Park 10846794303,50.0772442,14.3993999,CZ,Czechia,10846794303,node,OpenStreetMap
Dog Park 10846824501,50.0668327,14.4256957,CZ,Czechia,10846824501,node,OpenStreetMap
Dog Park 10965916541,50.7380126,15.1665632,CZ,Czechia,10965916541,node,OpenStreetMap
Dog Park 1110040829,50.3579022,13.8100125,CZ,Czechia,1110040829,way,OpenStreetMap
Dog Park 1110799210,49.4231798,14.6532313,CZ,Czechia,1110799210,way,OpenStreetMap
Dog Park 1111538671,49.2186362,16.584785,CZ,Czechia,1111538671,way,OpenStreetMap
Dog Park 1112562503,49.2213588,16.5100457,CZ,Czechia,1112562503,way,OpenStreetMap
Dog Park 11166476845,50.2299259,12.8533895,CZ,Czechia,11166476845,node,OpenStreetMap
Dog Park 1117817836,49.1774981,16.6329401,CZ,Czechia,1117817836,way,OpenStreetMap
Dog Park 1117842591,49.187163,16.6451925,CZ,Czechia,1117842591,way,OpenStreetMap
Dog Park 1118591781,50.6492184,13.8437031,CZ,Czechia,1118591781,way,OpenStreetMap
Dog Park 1119444970,50.0337663,14.5368811,CZ,Czechia,1119444970,way,OpenStreetMap
Dog Park 1126542427,50.0832658,14.6174135,CZ,Czechia,1126542427,way,OpenStreetMap
Dog Park 1127451308,49.1571955,16.726127,CZ,Czechia,1127451308,way,OpenStreetMap
Dog Park 1127562369,49.780313,13.3592683,CZ,Czechia,1127562369,way,OpenStreetMap
Dog Park 1132752772,49.7421181,13.3306075,CZ,Czechia,1132752772,way,OpenStreetMap
Dog Park 1137233286,49.7226633,13.3510914,CZ,Czechia,1137233286,way,OpenStreetMap
Dog Park 1138381939,50.0965486,14.4664558,CZ,Czechia,1138381939,way,OpenStreetMap
Dog Park 114812911,50.0283639,14.5449438,CZ,Czechia,114812911,way,OpenStreetMap
Dog Park 1148482624,50.059316,14.4485211,CZ,Czechia,1148482624,way,OpenStreetMap
Dog Park 1159724223,50.5024286,15.940094,CZ,Czechia,1159724223,way,OpenStreetMap
Dog Park 1160692933,49.1663573,15.2029214,CZ,Czechia,1160692933,way,OpenStreetMap
Dog Park 1168931272,49.586922,17.2941621,CZ,Czechia,1168931272,way,OpenStreetMap
Dog Park 11739239093,49.9042575,15.7741191,CZ,Czechia,11739239093,node,OpenStreetMap
Dog Park 1177826448,49.7870772,18.4282272,CZ,Czechia,1177826448,way,OpenStreetMap
Dog Park 1188806810,50.1388668,14.4673704,CZ,Czechia,1188806810,way,OpenStreetMap
Dog Park 1191301938,49.0700721,15.3242304,CZ,Czechia,1191301938,way,OpenStreetMap
Dog Park 1192168266,50.5393785,14.1038344,CZ,Czechia,1192168266,way,OpenStreetMap
Dog Park 1204705746,50.4198993,14.9102403,CZ,Czechia,1204705746,way,OpenStreetMap
Dog Park 1208759277,49.4063934,15.6132079,CZ,Czechia,1208759277,way,OpenStreetMap
Dog Park 1210710852,50.1164729,13.7083228,CZ,Czechia,1210710852,way,OpenStreetMap
Dog Park 1223417454,49.6010784,15.5946963,CZ,Czechia,1223417454,way,OpenStreetMap
Dog Park 1234368617,50.1969579,12.6164745,CZ,Czechia,1234368617,way,OpenStreetMap
Dog Park 1243521689,50.0463139,14.5265277,CZ,Czechia,1243521689,way,OpenStreetMap
Dog Park 1244672779,49.7591134,13.3534621,CZ,Czechia,1244672779,way,OpenStreetMap
Dog Park 1246067081,50.3760985,13.2858132,CZ,Czechia,1246067081,way,OpenStreetMap
Dog Park 1249258623,50.0666483,14.2934407,CZ,Czechia,1249258623,way,OpenStreetMap
Dog Park 12540665844,50.0409931,15.8135501,CZ,Czechia,12540665844,node,OpenStreetMap
Dog Park 1257238345,50.0100402,17.0224769,CZ,Czechia,1257238345,way,OpenStreetMap
Dog Park 1259545073,50.4205408,14.2402865,CZ,Czechia,1259545073,way,OpenStreetMap
Dog Park 12601567422,49.5330825,18.0737101,CZ,Czechia,12601567422,node,OpenStreetMap
Dog Park 1265911193,50.0443504,15.1888949,CZ,Czechia,1265911193,way,OpenStreetMap
Dog Park 1267951023,50.0202187,15.7552434,CZ,Czechia,1267951023,way,OpenStreetMap
Dog Park 1267951027,50.0200117,15.755493,CZ,Czechia,1267951027,way,OpenStreetMap
Dog Park 12723769623,49.4642011,17.9554179,CZ,Czechia,12723769623,node,OpenStreetMap
Dog Park 1272544686,49.7311251,13.3826569,CZ,Czechia,1272544686,way,OpenStreetMap
Dog Park 1275478192,49.2477204,16.615933,CZ,Czechia,1275478192,way,OpenStreetMap
Dog Park 1275585614,49.2110823,16.6830722,CZ,Czechia,1275585614,way,OpenStreetMap
Dog Park 1286217240,50.2511025,14.2999091,CZ,Czechia,1286217240,way,OpenStreetMap
Dog Park 1290633597,49.1502943,16.8273586,CZ,Czechia,1290633597,way,OpenStreetMap
Dog Park 1300684488,50.1079831,14.5227608,CZ,Czechia,1300684488,way,OpenStreetMap
Dog Park 1301534457,49.0913551,17.7567869,CZ,Czechia,1301534457,way,OpenStreetMap
